,name,fold,r2,params,estimator
111,diabetes,37,-0.0245901639344257,{'random_state': 5},FlippingDecisionTreeRegressor
112,diabetes,37,-0.0245901639344257,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
113,diabetes,37,0.4431639344262296,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
114,diabetes,38,-0.26920052424639573,{'random_state': 5},FlippingDecisionTreeRegressor
115,diabetes,38,-0.26920052424639573,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
116,diabetes,38,-0.37888057346136383,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
117,diabetes,39,-1.0855949895615855,{'random_state': 5},FlippingDecisionTreeRegressor
118,diabetes,39,-1.0855949895615855,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
119,diabetes,39,-0.1199682350323561,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
120,diabetes,40,-1.2812499999999991,{'random_state': 5},FlippingDecisionTreeRegressor
121,diabetes,40,-1.2812499999999991,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
122,diabetes,40,0.0978285714285716,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
123,diabetes,41,-0.037185003073140654,{'random_state': 5},FlippingDecisionTreeRegressor
124,diabetes,41,-0.037185003073140654,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
125,diabetes,41,0.4388459415726951,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
126,diabetes,42,-0.2501756111267206,{'random_state': 5},FlippingDecisionTreeRegressor
127,diabetes,42,-0.2501756111267206,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
128,diabetes,42,0.1488434251194155,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
129,diabetes,43,0.5350728566587599,{'random_state': 5},FlippingDecisionTreeRegressor
130,diabetes,43,0.5350728566587599,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
131,diabetes,43,0.38057317132206947,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
132,diabetes,44,-0.35453559812070856,{'random_state': 5},FlippingDecisionTreeRegressor
133,diabetes,44,-0.35453559812070856,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
134,diabetes,44,0.02931045927586795,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
135,diabetes,45,0.07363964464186612,{'random_state': 5},FlippingDecisionTreeRegressor
136,diabetes,45,0.07363964464186612,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
137,diabetes,45,0.45305524708495326,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
138,diabetes,46,-0.2014383561643831,{'random_state': 5},FlippingDecisionTreeRegressor
139,diabetes,46,-0.2014383561643831,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
140,diabetes,46,0.15362862734134786,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
141,diabetes,47,-0.5594419733117673,{'random_state': 5},FlippingDecisionTreeRegressor
142,diabetes,47,-0.5594419733117673,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
143,diabetes,47,-0.20814158214842826,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
144,diabetes,48,-1.2976406533575306,{'random_state': 5},FlippingDecisionTreeRegressor
145,diabetes,48,-1.2976406533575306,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
146,diabetes,48,-0.6880076628352496,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
147,diabetes,49,-0.48535936113575895,{'random_state': 5},FlippingDecisionTreeRegressor
148,diabetes,49,-0.48535936113575895,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
149,diabetes,49,0.07007442551110932,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
150,diabetes,50,-0.8683127572016467,{'random_state': 5},FlippingDecisionTreeRegressor
151,diabetes,50,-0.8683127572016467,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
152,diabetes,50,-0.012944673068129964,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
153,diabetes,51,0.4028003246753247,{'random_state': 5},FlippingDecisionTreeRegressor
154,diabetes,51,0.4028003246753247,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
155,diabetes,51,0.4013765157036836,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
156,diabetes,52,0.40233333333333343,{'random_state': 5},FlippingDecisionTreeRegressor
157,diabetes,52,0.40233333333333343,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
158,diabetes,52,0.5656881481481485,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeRegressor
159,diabetes,53,-0.5185659411011507,{'random_state': 5},FlippingDecisionTreeRegressor
160,diabetes,53,-0.5185659411011507,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeRegressor
