,name,fold,r2,params,estimator
51,diabetes,25,-0.7205218263923727,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
52,diabetes,26,0.40526315789473677,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
53,diabetes,26,0.40526315789473677,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
54,diabetes,27,-1.3773584905660372,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
55,diabetes,27,-1.3773584905660372,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
56,diabetes,28,0.14013058764440012,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
57,diabetes,28,0.14013058764440012,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
58,diabetes,29,-0.9044730856709622,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
59,diabetes,29,-1.2926459438968911,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
60,diabetes,30,-1.677419354838709,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
61,diabetes,30,-1.677419354838709,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
62,diabetes,31,0.038237528488224815,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
63,diabetes,31,0.038237528488224815,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
64,diabetes,32,-0.9890981169474726,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
65,diabetes,32,-0.9890981169474726,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
66,diabetes,33,-4.580838323353296,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
67,diabetes,33,-4.580838323353296,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
68,diabetes,34,-1.4556521739130428,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
69,diabetes,34,-1.4556521739130428,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
70,diabetes,35,0.5234418091560948,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
71,diabetes,35,0.5234418091560948,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
72,diabetes,36,-0.7548494983277596,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
73,diabetes,36,-0.7548494983277596,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
74,diabetes,37,-0.0245901639344257,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
75,diabetes,37,-0.0245901639344257,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
76,diabetes,38,-0.23302752293577944,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
77,diabetes,38,-0.23302752293577944,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
78,diabetes,39,-1.4175365344467634,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
79,diabetes,39,-1.4175365344467634,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
80,diabetes,40,-1.4349999999999996,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
81,diabetes,40,-1.4349999999999996,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
82,diabetes,41,0.009834050399508576,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
83,diabetes,41,0.009834050399508576,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
84,diabetes,42,-0.36049452093284584,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
85,diabetes,42,-0.36049452093284584,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
86,diabetes,43,0.46594374788207393,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
87,diabetes,43,0.46594374788207393,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
88,diabetes,44,-0.36176364293458607,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
89,diabetes,44,-0.36176364293458607,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
90,diabetes,45,-0.04441976679622428,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
91,diabetes,45,-0.04441976679622428,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
92,diabetes,46,-0.17616438356164332,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
93,diabetes,46,-0.17616438356164332,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
94,diabetes,47,-0.566720582288718,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
95,diabetes,47,-0.566720582288718,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
96,diabetes,48,-1.3811252268602532,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
97,diabetes,48,-1.3811252268602532,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
98,diabetes,49,-0.4693877551020418,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
99,diabetes,49,-0.4693877551020418,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
100,diabetes,50,-0.8950617283950622,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
101,diabetes,50,-0.8950617283950622,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
102,diabetes,51,0.38636363636363635,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
103,diabetes,51,0.38636363636363635,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
104,diabetes,52,0.44133333333333347,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
105,diabetes,52,0.44133333333333347,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
106,diabetes,53,-0.6252667520273143,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
107,diabetes,53,-0.6252667520273143,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
108,diabetes,54,-11.085714285714278,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
109,diabetes,54,-11.085714285714278,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
110,diabetes,55,0.1146666666666668,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
111,diabetes,55,0.1146666666666668,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
112,diabetes,56,0.48168498168498186,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
113,diabetes,56,0.48168498168498186,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
114,diabetes,57,-0.2837316885119501,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
115,diabetes,57,-0.2837316885119501,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
116,diabetes,58,0.0891273915072327,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
117,diabetes,58,0.0891273915072327,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
118,diabetes,59,-4.029295328582737,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
119,diabetes,59,-4.029295328582737,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
120,diabetes,60,-1.895882352941177,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
121,diabetes,60,-1.0700000000000007,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
122,diabetes,61,-0.18421052631578871,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
123,diabetes,61,-0.18421052631578871,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
124,diabetes,62,0.6497175141242939,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
125,diabetes,62,0.6497175141242939,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
126,diabetes,63,-17.822157434402342,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
127,diabetes,63,-17.822157434402342,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
128,diabetes,64,0.5630975143403443,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
129,diabetes,64,0.5630975143403443,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
130,diabetes,65,-0.21779425393883245,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
131,diabetes,65,-0.21779425393883245,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
132,diabetes,66,0.05271565495207664,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
133,diabetes,66,0.05271565495207664,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
134,diabetes,67,-3.3618421052631575,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
135,diabetes,67,-3.3618421052631575,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
136,diabetes,68,-0.6949891067538125,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
137,diabetes,68,-0.6949891067538125,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
138,diabetes,69,-0.38832487309644614,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
139,diabetes,69,-0.38832487309644614,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
140,diabetes,70,0.4100719424460427,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
141,diabetes,70,0.4100719424460427,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
142,diabetes,71,0.18200362647325485,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
143,diabetes,71,0.18200362647325485,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
144,diabetes,72,0.2384615384615385,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
145,diabetes,72,0.2384615384615385,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
146,diabetes,73,-0.7188940092165899,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
147,diabetes,73,-0.7188940092165899,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
148,diabetes,74,-2.0439024390243907,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
149,diabetes,74,-2.0439024390243907,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
150,diabetes,75,-0.057603686635944173,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
151,diabetes,75,-0.057603686635944173,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
152,diabetes,76,-3.7142857142857126,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
153,diabetes,76,-3.7142857142857126,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
154,diabetes,77,-1.6952380952380959,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
155,diabetes,77,-1.6952380952380959,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
156,diabetes,78,0.36829511465603215,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
157,diabetes,78,0.36829511465603215,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
158,diabetes,79,-0.10782468405485335,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
159,diabetes,79,-0.10782468405485335,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
160,diabetes,80,-0.30668449197860914,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
161,diabetes,80,-0.30668449197860914,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
162,diabetes,81,-0.8390221402214018,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
163,diabetes,81,-0.8390221402214018,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
164,diabetes,82,-0.5454545454545459,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
165,diabetes,82,-0.5454545454545459,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
166,diabetes,83,0.25454004167907107,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
167,diabetes,83,0.25454004167907107,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
168,diabetes,84,-0.4750971388202052,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
169,diabetes,84,-0.4750971388202052,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
170,diabetes,85,-2.683673469387753,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
171,diabetes,85,-2.683673469387753,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
172,diabetes,86,-0.7459906880496627,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
173,diabetes,86,-0.7459906880496627,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
174,diabetes,87,0.3809034907597538,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
175,diabetes,87,0.3809034907597538,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
176,diabetes,88,-0.25984251968503913,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
177,diabetes,88,-0.25984251968503913,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
178,diabetes,89,0.23737916219119215,"{'random_state': 5, 'operator': '<'}",OperatorDecisionTreeRegressor
179,diabetes,89,0.23737916219119215,"{'random_state': 5, 'operator': '<='}",OperatorDecisionTreeRegressor
