,name,fold,auc,params,estimator
53,appendicitis,26,0.8455882352941176,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
54,appendicitis,27,0.7426470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
55,appendicitis,27,0.7426470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
56,appendicitis,28,0.9926470588235293,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
57,appendicitis,28,0.9926470588235293,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
58,appendicitis,29,0.9191176470588235,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
59,appendicitis,29,0.9191176470588235,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
60,appendicitis,30,0.8941176470588236,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
61,appendicitis,30,0.8941176470588236,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
62,appendicitis,31,0.7941176470588236,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
63,appendicitis,31,0.8014705882352942,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
64,appendicitis,32,0.8088235294117647,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
65,appendicitis,32,0.8161764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
66,appendicitis,33,0.6544117647058824,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
67,appendicitis,33,0.6544117647058824,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
68,appendicitis,34,0.8602941176470589,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
69,appendicitis,34,0.8602941176470589,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
70,appendicitis,35,0.8294117647058823,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
71,appendicitis,35,0.8294117647058823,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
72,appendicitis,36,0.6985294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
73,appendicitis,36,0.6985294117647058,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
74,appendicitis,37,0.926470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
75,appendicitis,37,0.926470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
76,appendicitis,38,0.9338235294117646,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
77,appendicitis,38,0.9338235294117647,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
78,appendicitis,39,0.4485294117647059,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
79,appendicitis,39,0.4485294117647059,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
80,appendicitis,40,0.8058823529411765,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
81,appendicitis,40,0.8058823529411765,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
82,appendicitis,41,0.8823529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
83,appendicitis,41,0.8823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
84,appendicitis,42,0.7867647058823529,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
85,appendicitis,42,0.7867647058823529,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
86,appendicitis,43,0.9485294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
87,appendicitis,43,0.9485294117647058,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
88,appendicitis,44,0.7720588235294118,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
89,appendicitis,44,0.7720588235294118,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
90,appendicitis,45,0.8705882352941177,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
91,appendicitis,45,0.8823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
92,appendicitis,46,0.7794117647058825,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
93,appendicitis,46,0.7794117647058824,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
94,appendicitis,47,0.8529411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
95,appendicitis,47,0.8529411764705882,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
96,appendicitis,48,0.8235294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
97,appendicitis,48,0.8235294117647058,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
98,appendicitis,49,0.7426470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
99,appendicitis,49,0.7426470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
100,appendicitis,50,0.7823529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
101,appendicitis,50,0.7823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
102,appendicitis,51,0.801470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
103,appendicitis,51,0.801470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
104,appendicitis,52,0.6617647058823529,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
105,appendicitis,52,0.6617647058823529,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
106,appendicitis,53,0.8676470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
107,appendicitis,53,0.8676470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
108,appendicitis,54,0.9411764705882353,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
109,appendicitis,54,0.9411764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
110,appendicitis,55,0.8705882352941177,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
111,appendicitis,55,0.8705882352941177,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
112,appendicitis,56,0.7794117647058824,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
113,appendicitis,56,0.7794117647058824,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
114,appendicitis,57,0.9632352941176471,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
115,appendicitis,57,0.9632352941176471,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
116,appendicitis,58,0.8382352941176471,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
117,appendicitis,58,0.8382352941176471,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
118,appendicitis,59,0.926470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
119,appendicitis,59,0.926470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
120,appendicitis,60,0.9352941176470588,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
121,appendicitis,60,0.9352941176470588,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
122,appendicitis,61,0.6838235294117647,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
123,appendicitis,61,0.6838235294117647,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
124,appendicitis,62,0.7573529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
125,appendicitis,62,0.7573529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
126,appendicitis,63,0.8161764705882353,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
127,appendicitis,63,0.8161764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
128,appendicitis,64,0.8823529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
129,appendicitis,64,0.8823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
130,appendicitis,65,0.8470588235294118,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
131,appendicitis,65,0.8470588235294118,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
132,appendicitis,66,0.6470588235294117,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
133,appendicitis,66,0.6470588235294117,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
134,appendicitis,67,0.8823529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
135,appendicitis,67,0.8823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
136,appendicitis,68,0.9117647058823529,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
137,appendicitis,68,0.9117647058823529,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
138,appendicitis,69,0.6985294117647058,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
139,appendicitis,69,0.6985294117647058,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
140,appendicitis,70,0.7941176470588235,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
141,appendicitis,70,0.7941176470588235,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
142,appendicitis,71,0.8823529411764706,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
143,appendicitis,71,0.8823529411764706,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
144,appendicitis,72,1.0,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
145,appendicitis,72,1.0,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
146,appendicitis,73,0.9558823529411764,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
147,appendicitis,73,0.9558823529411764,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
148,appendicitis,74,0.6029411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
149,appendicitis,74,0.6029411764705882,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
150,appendicitis,75,0.7411764705882353,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
151,appendicitis,75,0.7411764705882353,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
152,appendicitis,76,0.926470588235294,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
153,appendicitis,76,0.926470588235294,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
154,appendicitis,77,0.8529411764705882,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
155,appendicitis,77,0.8529411764705882,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
156,appendicitis,78,0.6617647058823529,"{'random_state': 5, 'operator': '<'}",OperatorRandomForestClassifier
157,appendicitis,78,0.6617647058823529,"{'random_state': 5, 'operator': '<='}",OperatorRandomForestClassifier
