,name,fold,auc,params,estimator
143,appendicitis,47,0.7794117647058824,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
144,appendicitis,48,0.6764705882352942,{'random_state': 5},FlippingDecisionTreeClassifier
145,appendicitis,48,0.6764705882352942,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
146,appendicitis,48,0.75,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
147,appendicitis,49,0.7058823529411764,{'random_state': 5},FlippingDecisionTreeClassifier
148,appendicitis,49,0.7058823529411764,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
149,appendicitis,49,0.6470588235294118,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
150,appendicitis,50,0.4294117647058823,{'random_state': 5},FlippingDecisionTreeClassifier
151,appendicitis,50,0.4294117647058823,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
152,appendicitis,50,0.7882352941176471,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
153,appendicitis,51,0.801470588235294,{'random_state': 5},FlippingDecisionTreeClassifier
154,appendicitis,51,0.801470588235294,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
155,appendicitis,51,0.8308823529411764,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
156,appendicitis,52,0.5588235294117647,{'random_state': 5},FlippingDecisionTreeClassifier
157,appendicitis,52,0.5588235294117647,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
158,appendicitis,52,0.5882352941176471,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
159,appendicitis,53,0.7941176470588234,{'random_state': 5},FlippingDecisionTreeClassifier
160,appendicitis,53,0.7941176470588234,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
161,appendicitis,53,0.7352941176470589,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
162,appendicitis,54,0.7647058823529411,{'random_state': 5},FlippingDecisionTreeClassifier
163,appendicitis,54,0.7647058823529411,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
164,appendicitis,54,0.8014705882352942,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
165,appendicitis,55,0.6,{'random_state': 5},FlippingDecisionTreeClassifier
166,appendicitis,55,0.6,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
167,appendicitis,55,0.711764705882353,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
168,appendicitis,56,0.676470588235294,{'random_state': 5},FlippingDecisionTreeClassifier
169,appendicitis,56,0.676470588235294,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
170,appendicitis,56,0.4411764705882353,"{'random_state': 5, 'min_samples_leaf': 0.1}",FlippingDecisionTreeClassifier
171,appendicitis,57,0.7205882352941176,{'random_state': 5},FlippingDecisionTreeClassifier
172,appendicitis,57,0.7205882352941176,"{'random_state': 5, 'min_samples_leaf': 0.01}",FlippingDecisionTreeClassifier
